window_id,domain,file_id,independent_object_id,group_id,relative_path,subgroup,signal_var,common_fs_hz,window_start_common_idx,window_end_common_idx_exclusive,window_start_s,window_end_s,native_fs_hz,native_start_idx,native_end_idx_exclusive,class_label,label_status,load_hp,fault_size_in,outer_race_position_clock,fault_bearing_location,analysis_channel,rpm,bearing_model_for_mechanism
WIN-2326aed37fcd1746ca1f,source,RAWFILE-091,source_domain/cwru_12khz_fe/OR007@3_2.mat,source_domain/cwru_12khz_fe/OR007@3_2.mat,source_domain/cwru_12khz_fe/OR007@3_2.mat,source_12khz_fe,X300_FE_time,12000,72000,84000,6.0,7.0,12000,72000,84000,OR,known_source,2.0,0.007,3.0,FE,FE,1755.0,SKF6203_FE
WIN-94d57054d0ad044a8469,source,RAWFILE-091,source_domain/cwru_12khz_fe/OR007@3_2.mat,source_domain/cwru_12khz_fe/OR007@3_2.mat,source_domain/cwru_12khz_fe/OR007@3_2.mat,source_12khz_fe,X300_FE_time,12000,78000,90000,6.5,7.5,12000,78000,90000,OR,known_source,2.0,0.007,3.0,FE,FE,1755.0,SKF6203_FE
WIN-09c6ee0513abe2933b90,source,RAWFILE-091,source_domain/cwru_12khz_fe/OR007@3_2.mat,source_domain/cwru_12khz_fe/OR007@3_2.mat,source_domain/cwru_12khz_fe/OR007@3_2.mat,source_12khz_fe,X300_FE_time,12000,84000,96000,7.0,8.0,12000,84000,96000,OR,known_source,2.0,0.007,3.0,FE,FE,1755.0,SKF6203_FE
WIN-8cc9594a7ec26fde7b31,source,RAWFILE-092,source_domain/cwru_12khz_fe/OR007@3_3.mat,source_domain/cwru_12khz_fe/OR007@3_3.mat,source_domain/cwru_12khz_fe/OR007@3_3.mat,source_12khz_fe,X301_FE_time,12000,0,12000,0.0,1.0,12000,0,12000,OR,known_source,3.0,0.007,3.0,FE,FE,1733.0,SKF6203_FE
WIN-c44d77f2cabc193355f0,source,RAWFILE-092,source_domain/cwru_12khz_fe/OR007@3_3.mat,source_domain/cwru_12khz_fe/OR007@3_3.mat,source_domain/cwru_12khz_fe/OR007@3_3.mat,source_12khz_fe,X301_FE_time,12000,6000,18000,0.5,1.5,12000,6000,18000,OR,known_source,3.0,0.007,3.0,FE,FE,1733.0,SKF6203_FE
WIN-9f6155dbab4dc05e09d2,source,RAWFILE-092,source_domain/cwru_12khz_fe/OR007@3_3.mat,source_domain/cwru_12khz_fe/OR007@3_3.mat,source_domain/cwru_12khz_fe/OR007@3_3.mat,source_12khz_fe,X301_FE_time,12000,12000,24000,1.0,2.0,12000,12000,24000,OR,known_source,3.0,0.007,3.0,FE,FE,1733.0,SKF6203_FE
WIN-de96314178b62c79dfc4,source,RAWFILE-092,source_domain/cwru_12khz_fe/OR007@3_3.mat,source_domain/cwru_12khz_fe/OR007@3_3.mat,source_domain/cwru_12khz_fe/OR007@3_3.mat,source_12khz_fe,X301_FE_time,12000,18000,30000,1.5,2.5,12000,18000,30000,OR,known_source,3.0,0.007,3.0,FE,FE,1733.0,SKF6203_FE
WIN-a6e936a49fefcb97c166,source,RAWFILE-092,source_domain/cwru_12khz_fe/OR007@3_3.mat,source_domain/cwru_12khz_fe/OR007@3_3.mat,source_domain/cwru_12khz_fe/OR007@3_3.mat,source_12khz_fe,X301_FE_time,12000,24000,36000,2.0,3.0,12000,24000,36000,OR,known_source,3.0,0.007,3.0,FE,FE,1733.0,SKF6203_FE
WIN-b93c0389339b6d3c88c9,source,RAWFILE-092,source_domain/cwru_12khz_fe/OR007@3_3.mat,source_domain/cwru_12khz_fe/OR007@3_3.mat,source_domain/cwru_12khz_fe/OR007@3_3.mat,source_12khz_fe,X301_FE_time,12000,30000,42000,2.5,3.5,12000,30000,42000,OR,known_source,3.0,0.007,3.0,FE,FE,1733.0,SKF6203_FE
WIN-a5adc5e31e6bfe750163,source,RAWFILE-092,source_domain/cwru_12khz_fe/OR007@3_3.mat,source_domain/cwru_12khz_fe/OR007@3_3.mat,source_domain/cwru_12khz_fe/OR007@3_3.mat,source_12khz_fe,X301_FE_time,12000,36000,48000,3.0,4.0,12000,36000,48000,OR,known_source,3.0,0.007,3.0,FE,FE,1733.0,SKF6203_FE
WIN-256691369c87ea8861f1,source,RAWFILE-092,source_domain/cwru_12khz_fe/OR007@3_3.mat,source_domain/cwru_12khz_fe/OR007@3_3.mat,source_domain/cwru_12khz_fe/OR007@3_3.mat,source_12khz_fe,X301_FE_time,12000,42000,54000,3.5,4.5,12000,42000,54000,OR,known_source,3.0,0.007,3.0,FE,FE,1733.0,SKF6203_FE
WIN-fdf7795e809a33a3f8c1,source,RAWFILE-092,source_domain/cwru_12khz_fe/OR007@3_3.mat,source_domain/cwru_12khz_fe/OR007@3_3.mat,source_domain/cwru_12khz_fe/OR007@3_3.mat,source_12khz_fe,X301_FE_time,12000,48000,60000,4.0,5.0,12000,48000,60000,OR,known_source,3.0,0.007,3.0,FE,FE,1733.0,SKF6203_FE
WIN-1a0c31abcfb222be6099,source,RAWFILE-092,source_domain/cwru_12khz_fe/OR007@3_3.mat,source_domain/cwru_12khz_fe/OR007@3_3.mat,source_domain/cwru_12khz_fe/OR007@3_3.mat,source_12khz_fe,X301_FE_time,12000,54000,66000,4.5,5.5,12000,54000,66000,OR,known_source,3.0,0.007,3.0,FE,FE,1733.0,SKF6203_FE
WIN-055647c4a511d2af9978,source,RAWFILE-092,source_domain/cwru_12khz_fe/OR007@3_3.mat,source_domain/cwru_12khz_fe/OR007@3_3.mat,source_domain/cwru_12khz_fe/OR007@3_3.mat,source_12khz_fe,X301_FE_time,12000,60000,72000,5.0,6.0,12000,60000,72000,OR,known_source,3.0,0.007,3.0,FE,FE,1733.0,SKF6203_FE
WIN-357083e788948f4d4f13,source,RAWFILE-092,source_domain/cwru_12khz_fe/OR007@3_3.mat,source_domain/cwru_12khz_fe/OR007@3_3.mat,source_domain/cwru_12khz_fe/OR007@3_3.mat,source_12khz_fe,X301_FE_time,12000,66000,78000,5.5,6.5,12000,66000,78000,OR,known_source,3.0,0.007,3.0,FE,FE,1733.0,SKF6203_FE
WIN-53f07e278771522f73ac,source,RAWFILE-092,source_domain/cwru_12khz_fe/OR007@3_3.mat,source_domain/cwru_12khz_fe/OR007@3_3.mat,source_domain/cwru_12khz_fe/OR007@3_3.mat,source_12khz_fe,X301_FE_time,12000,72000,84000,6.0,7.0,12000,72000,84000,OR,known_source,3.0,0.007,3.0,FE,FE,1733.0,SKF6203_FE
WIN-b5128d095313b5382eb4,source,RAWFILE-092,source_domain/cwru_12khz_fe/OR007@3_3.mat,source_domain/cwru_12khz_fe/OR007@3_3.mat,source_domain/cwru_12khz_fe/OR007@3_3.mat,source_12khz_fe,X301_FE_time,12000,78000,90000,6.5,7.5,12000,78000,90000,OR,known_source,3.0,0.007,3.0,FE,FE,1733.0,SKF6203_FE
WIN-8f22f88d4cd64cb7e6b3,source,RAWFILE-092,source_domain/cwru_12khz_fe/OR007@3_3.mat,source_domain/cwru_12khz_fe/OR007@3_3.mat,source_domain/cwru_12khz_fe/OR007@3_3.mat,source_12khz_fe,X301_FE_time,12000,84000,96000,7.0,8.0,12000,84000,96000,OR,known_source,3.0,0.007,3.0,FE,FE,1733.0,SKF6203_FE
WIN-886c23dd6638591aaec0,source,RAWFILE-093,source_domain/cwru_12khz_fe/OR007@6_0.mat,source_domain/cwru_12khz_fe/OR007@6_0.mat,source_domain/cwru_12khz_fe/OR007@6_0.mat,source_12khz_fe,X294_FE_time,12000,0,12000,0.0,1.0,12000,0,12000,OR,known_source,0.0,0.007,6.0,FE,FE,1797.0,SKF6203_FE
WIN-af97d6a9e04417617add,source,RAWFILE-093,source_domain/cwru_12khz_fe/OR007@6_0.mat,source_domain/cwru_12khz_fe/OR007@6_0.mat,source_domain/cwru_12khz_fe/OR007@6_0.mat,source_12khz_fe,X294_FE_time,12000,6000,18000,0.5,1.5,12000,6000,18000,OR,known_source,0.0,0.007,6.0,FE,FE,1797.0,SKF6203_FE
WIN-efa30cc3a2ed92816aed,source,RAWFILE-093,source_domain/cwru_12khz_fe/OR007@6_0.mat,source_domain/cwru_12khz_fe/OR007@6_0.mat,source_domain/cwru_12khz_fe/OR007@6_0.mat,source_12khz_fe,X294_FE_time,12000,12000,24000,1.0,2.0,12000,12000,24000,OR,known_source,0.0,0.007,6.0,FE,FE,1797.0,SKF6203_FE
WIN-7089b82171d8c1f899d1,source,RAWFILE-093,source_domain/cwru_12khz_fe/OR007@6_0.mat,source_domain/cwru_12khz_fe/OR007@6_0.mat,source_domain/cwru_12khz_fe/OR007@6_0.mat,source_12khz_fe,X294_FE_time,12000,18000,30000,1.5,2.5,12000,18000,30000,OR,known_source,0.0,0.007,6.0,FE,FE,1797.0,SKF6203_FE
WIN-60d9b0ed579c572dcbd5,source,RAWFILE-093,source_domain/cwru_12khz_fe/OR007@6_0.mat,source_domain/cwru_12khz_fe/OR007@6_0.mat,source_domain/cwru_12khz_fe/OR007@6_0.mat,source_12khz_fe,X294_FE_time,12000,24000,36000,2.0,3.0,12000,24000,36000,OR,known_source,0.0,0.007,6.0,FE,FE,1797.0,SKF6203_FE
WIN-6757cecfcb93696b7e63,source,RAWFILE-093,source_domain/cwru_12khz_fe/OR007@6_0.mat,source_domain/cwru_12khz_fe/OR007@6_0.mat,source_domain/cwru_12khz_fe/OR007@6_0.mat,source_12khz_fe,X294_FE_time,12000,30000,42000,2.5,3.5,12000,30000,42000,OR,known_source,0.0,0.007,6.0,FE,FE,1797.0,SKF6203_FE
WIN-e9818dd29f3f6707b5d8,source,RAWFILE-093,source_domain/cwru_12khz_fe/OR007@6_0.mat,source_domain/cwru_12khz_fe/OR007@6_0.mat,source_domain/cwru_12khz_fe/OR007@6_0.mat,source_12khz_fe,X294_FE_time,12000,36000,48000,3.0,4.0,12000,36000,48000,OR,known_source,0.0,0.007,6.0,FE,FE,1797.0,SKF6203_FE
WIN-905dc95e598e76866a63,source,RAWFILE-093,source_domain/cwru_12khz_fe/OR007@6_0.mat,source_domain/cwru_12khz_fe/OR007@6_0.mat,source_domain/cwru_12khz_fe/OR007@6_0.mat,source_12khz_fe,X294_FE_time,12000,42000,54000,3.5,4.5,12000,42000,54000,OR,known_source,0.0,0.007,6.0,FE,FE,1797.0,SKF6203_FE
WIN-3cdb2e14c08a65d61871,source,RAWFILE-093,source_domain/cwru_12khz_fe/OR007@6_0.mat,source_domain/cwru_12khz_fe/OR007@6_0.mat,source_domain/cwru_12khz_fe/OR007@6_0.mat,source_12khz_fe,X294_FE_time,12000,48000,60000,4.0,5.0,12000,48000,60000,OR,known_source,0.0,0.007,6.0,FE,FE,1797.0,SKF6203_FE
WIN-bae34b43585f25e9574a,source,RAWFILE-093,source_domain/cwru_12khz_fe/OR007@6_0.mat,source_domain/cwru_12khz_fe/OR007@6_0.mat,source_domain/cwru_12khz_fe/OR007@6_0.mat,source_12khz_fe,X294_FE_time,12000,54000,66000,4.5,5.5,12000,54000,66000,OR,known_source,0.0,0.007,6.0,FE,FE,1797.0,SKF6203_FE
WIN-871dc132fdd23d7ed86b,source,RAWFILE-093,source_domain/cwru_12khz_fe/OR007@6_0.mat,source_domain/cwru_12khz_fe/OR007@6_0.mat,source_domain/cwru_12khz_fe/OR007@6_0.mat,source_12khz_fe,X294_FE_time,12000,60000,72000,5.0,6.0,12000,60000,72000,OR,known_source,0.0,0.007,6.0,FE,FE,1797.0,SKF6203_FE
WIN-e1cf6299c65e6f91c02e,source,RAWFILE-093,source_domain/cwru_12khz_fe/OR007@6_0.mat,source_domain/cwru_12khz_fe/OR007@6_0.mat,source_domain/cwru_12khz_fe/OR007@6_0.mat,source_12khz_fe,X294_FE_time,12000,66000,78000,5.5,6.5,12000,66000,78000,OR,known_source,0.0,0.007,6.0,FE,FE,1797.0,SKF6203_FE
WIN-7cc1389b1dfc1169beba,source,RAWFILE-093,source_domain/cwru_12khz_fe/OR007@6_0.mat,source_domain/cwru_12khz_fe/OR007@6_0.mat,source_domain/cwru_12khz_fe/OR007@6_0.mat,source_12khz_fe,X294_FE_time,12000,72000,84000,6.0,7.0,12000,72000,84000,OR,known_source,0.0,0.007,6.0,FE,FE,1797.0,SKF6203_FE
WIN-8a06df5c41432d906b4d,source,RAWFILE-093,source_domain/cwru_12khz_fe/OR007@6_0.mat,source_domain/cwru_12khz_fe/OR007@6_0.mat,source_domain/cwru_12khz_fe/OR007@6_0.mat,source_12khz_fe,X294_FE_time,12000,78000,90000,6.5,7.5,12000,78000,90000,OR,known_source,0.0,0.007,6.0,FE,FE,1797.0,SKF6203_FE
WIN-7ce2dc560e4e02eaaa93,source,RAWFILE-093,source_domain/cwru_12khz_fe/OR007@6_0.mat,source_domain/cwru_12khz_fe/OR007@6_0.mat,source_domain/cwru_12khz_fe/OR007@6_0.mat,source_12khz_fe,X294_FE_time,12000,84000,96000,7.0,8.0,12000,84000,96000,OR,known_source,0.0,0.007,6.0,FE,FE,1797.0,SKF6203_FE
WIN-b6b2759f8352f91385c6,source,RAWFILE-094,source_domain/cwru_12khz_fe/OR007@6_1.mat,source_domain/cwru_12khz_fe/OR007@6_1.mat,source_domain/cwru_12khz_fe/OR007@6_1.mat,source_12khz_fe,X295_FE_time,12000,0,12000,0.0,1.0,12000,0,12000,OR,known_source,1.0,0.007,6.0,FE,FE,1776.0,SKF6203_FE
WIN-9229e6a5f10d3103b3a0,source,RAWFILE-094,source_domain/cwru_12khz_fe/OR007@6_1.mat,source_domain/cwru_12khz_fe/OR007@6_1.mat,source_domain/cwru_12khz_fe/OR007@6_1.mat,source_12khz_fe,X295_FE_time,12000,6000,18000,0.5,1.5,12000,6000,18000,OR,known_source,1.0,0.007,6.0,FE,FE,1776.0,SKF6203_FE
WIN-ff675681894bc84fb826,source,RAWFILE-094,source_domain/cwru_12khz_fe/OR007@6_1.mat,source_domain/cwru_12khz_fe/OR007@6_1.mat,source_domain/cwru_12khz_fe/OR007@6_1.mat,source_12khz_fe,X295_FE_time,12000,12000,24000,1.0,2.0,12000,12000,24000,OR,known_source,1.0,0.007,6.0,FE,FE,1776.0,SKF6203_FE
WIN-aa46db7a66608312e249,source,RAWFILE-094,source_domain/cwru_12khz_fe/OR007@6_1.mat,source_domain/cwru_12khz_fe/OR007@6_1.mat,source_domain/cwru_12khz_fe/OR007@6_1.mat,source_12khz_fe,X295_FE_time,12000,18000,30000,1.5,2.5,12000,18000,30000,OR,known_source,1.0,0.007,6.0,FE,FE,1776.0,SKF6203_FE
WIN-379f90e88480a639fdbd,source,RAWFILE-094,source_domain/cwru_12khz_fe/OR007@6_1.mat,source_domain/cwru_12khz_fe/OR007@6_1.mat,source_domain/cwru_12khz_fe/OR007@6_1.mat,source_12khz_fe,X295_FE_time,12000,24000,36000,2.0,3.0,12000,24000,36000,OR,known_source,1.0,0.007,6.0,FE,FE,1776.0,SKF6203_FE
WIN-339a9add6d74c0b99029,source,RAWFILE-094,source_domain/cwru_12khz_fe/OR007@6_1.mat,source_domain/cwru_12khz_fe/OR007@6_1.mat,source_domain/cwru_12khz_fe/OR007@6_1.mat,source_12khz_fe,X295_FE_time,12000,30000,42000,2.5,3.5,12000,30000,42000,OR,known_source,1.0,0.007,6.0,FE,FE,1776.0,SKF6203_FE
WIN-b9eea8e72338bc41f2b0,source,RAWFILE-094,source_domain/cwru_12khz_fe/OR007@6_1.mat,source_domain/cwru_12khz_fe/OR007@6_1.mat,source_domain/cwru_12khz_fe/OR007@6_1.mat,source_12khz_fe,X295_FE_time,12000,36000,48000,3.0,4.0,12000,36000,48000,OR,known_source,1.0,0.007,6.0,FE,FE,1776.0,SKF6203_FE
WIN-dfcba3e61544b077929a,source,RAWFILE-094,source_domain/cwru_12khz_fe/OR007@6_1.mat,source_domain/cwru_12khz_fe/OR007@6_1.mat,source_domain/cwru_12khz_fe/OR007@6_1.mat,source_12khz_fe,X295_FE_time,12000,42000,54000,3.5,4.5,12000,42000,54000,OR,known_source,1.0,0.007,6.0,FE,FE,1776.0,SKF6203_FE
WIN-a8cfe540110d3943574d,source,RAWFILE-094,source_domain/cwru_12khz_fe/OR007@6_1.mat,source_domain/cwru_12khz_fe/OR007@6_1.mat,source_domain/cwru_12khz_fe/OR007@6_1.mat,source_12khz_fe,X295_FE_time,12000,48000,60000,4.0,5.0,12000,48000,60000,OR,known_source,1.0,0.007,6.0,FE,FE,1776.0,SKF6203_FE
WIN-c58af995928a333482a0,source,RAWFILE-094,source_domain/cwru_12khz_fe/OR007@6_1.mat,source_domain/cwru_12khz_fe/OR007@6_1.mat,source_domain/cwru_12khz_fe/OR007@6_1.mat,source_12khz_fe,X295_FE_time,12000,54000,66000,4.5,5.5,12000,54000,66000,OR,known_source,1.0,0.007,6.0,FE,FE,1776.0,SKF6203_FE
WIN-b1bba7d08a3993e6a2af,source,RAWFILE-094,source_domain/cwru_12khz_fe/OR007@6_1.mat,source_domain/cwru_12khz_fe/OR007@6_1.mat,source_domain/cwru_12khz_fe/OR007@6_1.mat,source_12khz_fe,X295_FE_time,12000,60000,72000,5.0,6.0,12000,60000,72000,OR,known_source,1.0,0.007,6.0,FE,FE,1776.0,SKF6203_FE
WIN-4241aeffaee17b9a0e3d,source,RAWFILE-094,source_domain/cwru_12khz_fe/OR007@6_1.mat,source_domain/cwru_12khz_fe/OR007@6_1.mat,source_domain/cwru_12khz_fe/OR007@6_1.mat,source_12khz_fe,X295_FE_time,12000,66000,78000,5.5,6.5,12000,66000,78000,OR,known_source,1.0,0.007,6.0,FE,FE,1776.0,SKF6203_FE
WIN-bd222c7f925c41456329,source,RAWFILE-094,source_domain/cwru_12khz_fe/OR007@6_1.mat,source_domain/cwru_12khz_fe/OR007@6_1.mat,source_domain/cwru_12khz_fe/OR007@6_1.mat,source_12khz_fe,X295_FE_time,12000,72000,84000,6.0,7.0,12000,72000,84000,OR,known_source,1.0,0.007,6.0,FE,FE,1776.0,SKF6203_FE
WIN-339607495d82db0420a3,source,RAWFILE-094,source_domain/cwru_12khz_fe/OR007@6_1.mat,source_domain/cwru_12khz_fe/OR007@6_1.mat,source_domain/cwru_12khz_fe/OR007@6_1.mat,source_12khz_fe,X295_FE_time,12000,78000,90000,6.5,7.5,12000,78000,90000,OR,known_source,1.0,0.007,6.0,FE,FE,1776.0,SKF6203_FE
WIN-73a0de716e379e199bf4,source,RAWFILE-094,source_domain/cwru_12khz_fe/OR007@6_1.mat,source_domain/cwru_12khz_fe/OR007@6_1.mat,source_domain/cwru_12khz_fe/OR007@6_1.mat,source_12khz_fe,X295_FE_time,12000,84000,96000,7.0,8.0,12000,84000,96000,OR,known_source,1.0,0.007,6.0,FE,FE,1776.0,SKF6203_FE
WIN-d3bec76b06a422742775,source,RAWFILE-095,source_domain/cwru_12khz_fe/OR007@6_2.mat,source_domain/cwru_12khz_fe/OR007@6_2.mat,source_domain/cwru_12khz_fe/OR007@6_2.mat,source_12khz_fe,X296_FE_time,12000,0,12000,0.0,1.0,12000,0,12000,OR,known_source,2.0,0.007,6.0,FE,FE,1756.0,SKF6203_FE
WIN-161295d87b1de77b2471,source,RAWFILE-095,source_domain/cwru_12khz_fe/OR007@6_2.mat,source_domain/cwru_12khz_fe/OR007@6_2.mat,source_domain/cwru_12khz_fe/OR007@6_2.mat,source_12khz_fe,X296_FE_time,12000,6000,18000,0.5,1.5,12000,6000,18000,OR,known_source,2.0,0.007,6.0,FE,FE,1756.0,SKF6203_FE
WIN-ef58e564314086daa891,source,RAWFILE-095,source_domain/cwru_12khz_fe/OR007@6_2.mat,source_domain/cwru_12khz_fe/OR007@6_2.mat,source_domain/cwru_12khz_fe/OR007@6_2.mat,source_12khz_fe,X296_FE_time,12000,12000,24000,1.0,2.0,12000,12000,24000,OR,known_source,2.0,0.007,6.0,FE,FE,1756.0,SKF6203_FE
WIN-2e51ffb83fef1ccb0ed4,source,RAWFILE-095,source_domain/cwru_12khz_fe/OR007@6_2.mat,source_domain/cwru_12khz_fe/OR007@6_2.mat,source_domain/cwru_12khz_fe/OR007@6_2.mat,source_12khz_fe,X296_FE_time,12000,18000,30000,1.5,2.5,12000,18000,30000,OR,known_source,2.0,0.007,6.0,FE,FE,1756.0,SKF6203_FE
WIN-64a5b204c39997d67504,source,RAWFILE-095,source_domain/cwru_12khz_fe/OR007@6_2.mat,source_domain/cwru_12khz_fe/OR007@6_2.mat,source_domain/cwru_12khz_fe/OR007@6_2.mat,source_12khz_fe,X296_FE_time,12000,24000,36000,2.0,3.0,12000,24000,36000,OR,known_source,2.0,0.007,6.0,FE,FE,1756.0,SKF6203_FE
WIN-77959e2d1634a114c33d,source,RAWFILE-095,source_domain/cwru_12khz_fe/OR007@6_2.mat,source_domain/cwru_12khz_fe/OR007@6_2.mat,source_domain/cwru_12khz_fe/OR007@6_2.mat,source_12khz_fe,X296_FE_time,12000,30000,42000,2.5,3.5,12000,30000,42000,OR,known_source,2.0,0.007,6.0,FE,FE,1756.0,SKF6203_FE
WIN-65dcd0bcaacab2264c51,source,RAWFILE-095,source_domain/cwru_12khz_fe/OR007@6_2.mat,source_domain/cwru_12khz_fe/OR007@6_2.mat,source_domain/cwru_12khz_fe/OR007@6_2.mat,source_12khz_fe,X296_FE_time,12000,36000,48000,3.0,4.0,12000,36000,48000,OR,known_source,2.0,0.007,6.0,FE,FE,1756.0,SKF6203_FE
WIN-79eae6840a69221bafd6,source,RAWFILE-095,source_domain/cwru_12khz_fe/OR007@6_2.mat,source_domain/cwru_12khz_fe/OR007@6_2.mat,source_domain/cwru_12khz_fe/OR007@6_2.mat,source_12khz_fe,X296_FE_time,12000,42000,54000,3.5,4.5,12000,42000,54000,OR,known_source,2.0,0.007,6.0,FE,FE,1756.0,SKF6203_FE
WIN-828e3bb5ef1dd0044a37,source,RAWFILE-095,source_domain/cwru_12khz_fe/OR007@6_2.mat,source_domain/cwru_12khz_fe/OR007@6_2.mat,source_domain/cwru_12khz_fe/OR007@6_2.mat,source_12khz_fe,X296_FE_time,12000,48000,60000,4.0,5.0,12000,48000,60000,OR,known_source,2.0,0.007,6.0,FE,FE,1756.0,SKF6203_FE
WIN-05233c14afc8918bcc0e,source,RAWFILE-095,source_domain/cwru_12khz_fe/OR007@6_2.mat,source_domain/cwru_12khz_fe/OR007@6_2.mat,source_domain/cwru_12khz_fe/OR007@6_2.mat,source_12khz_fe,X296_FE_time,12000,54000,66000,4.5,5.5,12000,54000,66000,OR,known_source,2.0,0.007,6.0,FE,FE,1756.0,SKF6203_FE
WIN-57cbcb05ebf0abffd980,source,RAWFILE-095,source_domain/cwru_12khz_fe/OR007@6_2.mat,source_domain/cwru_12khz_fe/OR007@6_2.mat,source_domain/cwru_12khz_fe/OR007@6_2.mat,source_12khz_fe,X296_FE_time,12000,60000,72000,5.0,6.0,12000,60000,72000,OR,known_source,2.0,0.007,6.0,FE,FE,1756.0,SKF6203_FE
WIN-203830bfa3caa65af3c9,source,RAWFILE-095,source_domain/cwru_12khz_fe/OR007@6_2.mat,source_domain/cwru_12khz_fe/OR007@6_2.mat,source_domain/cwru_12khz_fe/OR007@6_2.mat,source_12khz_fe,X296_FE_time,12000,66000,78000,5.5,6.5,12000,66000,78000,OR,known_source,2.0,0.007,6.0,FE,FE,1756.0,SKF6203_FE
WIN-a20eb768de36050f92f0,source,RAWFILE-095,source_domain/cwru_12khz_fe/OR007@6_2.mat,source_domain/cwru_12khz_fe/OR007@6_2.mat,source_domain/cwru_12khz_fe/OR007@6_2.mat,source_12khz_fe,X296_FE_time,12000,72000,84000,6.0,7.0,12000,72000,84000,OR,known_source,2.0,0.007,6.0,FE,FE,1756.0,SKF6203_FE
WIN-e63c6b66cd224b51e862,source,RAWFILE-095,source_domain/cwru_12khz_fe/OR007@6_2.mat,source_domain/cwru_12khz_fe/OR007@6_2.mat,source_domain/cwru_12khz_fe/OR007@6_2.mat,source_12khz_fe,X296_FE_time,12000,78000,90000,6.5,7.5,12000,78000,90000,OR,known_source,2.0,0.007,6.0,FE,FE,1756.0,SKF6203_FE
WIN-b331cad4b396b50ade9b,source,RAWFILE-095,source_domain/cwru_12khz_fe/OR007@6_2.mat,source_domain/cwru_12khz_fe/OR007@6_2.mat,source_domain/cwru_12khz_fe/OR007@6_2.mat,source_12khz_fe,X296_FE_time,12000,84000,96000,7.0,8.0,12000,84000,96000,OR,known_source,2.0,0.007,6.0,FE,FE,1756.0,SKF6203_FE
WIN-dc246e026a16a9308b7c,source,RAWFILE-096,source_domain/cwru_12khz_fe/OR007@6_3.mat,source_domain/cwru_12khz_fe/OR007@6_3.mat,source_domain/cwru_12khz_fe/OR007@6_3.mat,source_12khz_fe,X297_FE_time,12000,0,12000,0.0,1.0,12000,0,12000,OR,known_source,3.0,0.007,6.0,FE,FE,1733.0,SKF6203_FE
WIN-2e8b910ee86ff2f7ca91,source,RAWFILE-096,source_domain/cwru_12khz_fe/OR007@6_3.mat,source_domain/cwru_12khz_fe/OR007@6_3.mat,source_domain/cwru_12khz_fe/OR007@6_3.mat,source_12khz_fe,X297_FE_time,12000,6000,18000,0.5,1.5,12000,6000,18000,OR,known_source,3.0,0.007,6.0,FE,FE,1733.0,SKF6203_FE
WIN-4d214093c1bc71885e69,source,RAWFILE-096,source_domain/cwru_12khz_fe/OR007@6_3.mat,source_domain/cwru_12khz_fe/OR007@6_3.mat,source_domain/cwru_12khz_fe/OR007@6_3.mat,source_12khz_fe,X297_FE_time,12000,12000,24000,1.0,2.0,12000,12000,24000,OR,known_source,3.0,0.007,6.0,FE,FE,1733.0,SKF6203_FE
WIN-69e67fe1de9f0ba190d1,source,RAWFILE-096,source_domain/cwru_12khz_fe/OR007@6_3.mat,source_domain/cwru_12khz_fe/OR007@6_3.mat,source_domain/cwru_12khz_fe/OR007@6_3.mat,source_12khz_fe,X297_FE_time,12000,18000,30000,1.5,2.5,12000,18000,30000,OR,known_source,3.0,0.007,6.0,FE,FE,1733.0,SKF6203_FE
WIN-71f201b692d6e86ee3bf,source,RAWFILE-096,source_domain/cwru_12khz_fe/OR007@6_3.mat,source_domain/cwru_12khz_fe/OR007@6_3.mat,source_domain/cwru_12khz_fe/OR007@6_3.mat,source_12khz_fe,X297_FE_time,12000,24000,36000,2.0,3.0,12000,24000,36000,OR,known_source,3.0,0.007,6.0,FE,FE,1733.0,SKF6203_FE
WIN-c92f8602faf52aa67c41,source,RAWFILE-096,source_domain/cwru_12khz_fe/OR007@6_3.mat,source_domain/cwru_12khz_fe/OR007@6_3.mat,source_domain/cwru_12khz_fe/OR007@6_3.mat,source_12khz_fe,X297_FE_time,12000,30000,42000,2.5,3.5,12000,30000,42000,OR,known_source,3.0,0.007,6.0,FE,FE,1733.0,SKF6203_FE
WIN-3996d45e1ddf96d6f2e2,source,RAWFILE-096,source_domain/cwru_12khz_fe/OR007@6_3.mat,source_domain/cwru_12khz_fe/OR007@6_3.mat,source_domain/cwru_12khz_fe/OR007@6_3.mat,source_12khz_fe,X297_FE_time,12000,36000,48000,3.0,4.0,12000,36000,48000,OR,known_source,3.0,0.007,6.0,FE,FE,1733.0,SKF6203_FE
WIN-01b084345d1d1dda81c8,source,RAWFILE-096,source_domain/cwru_12khz_fe/OR007@6_3.mat,source_domain/cwru_12khz_fe/OR007@6_3.mat,source_domain/cwru_12khz_fe/OR007@6_3.mat,source_12khz_fe,X297_FE_time,12000,42000,54000,3.5,4.5,12000,42000,54000,OR,known_source,3.0,0.007,6.0,FE,FE,1733.0,SKF6203_FE
WIN-5c006f77ce463e42e755,source,RAWFILE-096,source_domain/cwru_12khz_fe/OR007@6_3.mat,source_domain/cwru_12khz_fe/OR007@6_3.mat,source_domain/cwru_12khz_fe/OR007@6_3.mat,source_12khz_fe,X297_FE_time,12000,48000,60000,4.0,5.0,12000,48000,60000,OR,known_source,3.0,0.007,6.0,FE,FE,1733.0,SKF6203_FE
