class,file,spectrum_type,frequency_hz,relative_psd_db,theoretical_source_fault_frequency_hz
B,B007_0.mat,vibration,3738.28125,-21.886648441735503,141.08907248279553
B,B007_0.mat,vibration,3750.0,-23.399563148361203,141.08907248279553
B,B007_0.mat,vibration,3761.71875,-21.679713265933472,141.08907248279553
B,B007_0.mat,vibration,3773.4375,-21.47708245974532,141.08907248279553
B,B007_0.mat,vibration,3785.15625,-21.98743752679881,141.08907248279553
B,B007_0.mat,vibration,3796.875,-22.969345807318543,141.08907248279553
B,B007_0.mat,vibration,3808.59375,-21.798833126330344,141.08907248279553
B,B007_0.mat,vibration,3820.3125,-22.581412352555272,141.08907248279553
B,B007_0.mat,vibration,3832.03125,-23.602658436271792,141.08907248279553
B,B007_0.mat,vibration,3843.75,-23.777524741912185,141.08907248279553
B,B007_0.mat,vibration,3855.46875,-23.59789350669745,141.08907248279553
B,B007_0.mat,vibration,3867.1875,-25.258310672077734,141.08907248279553
B,B007_0.mat,vibration,3878.90625,-26.811927889558365,141.08907248279553
B,B007_0.mat,vibration,3890.625,-27.73174286541995,141.08907248279553
B,B007_0.mat,vibration,3902.34375,-26.37306377857495,141.08907248279553
B,B007_0.mat,vibration,3914.0625,-25.483995425961808,141.08907248279553
B,B007_0.mat,vibration,3925.78125,-29.474122925105647,141.08907248279553
B,B007_0.mat,vibration,3937.5,-33.10881972549186,141.08907248279553
B,B007_0.mat,vibration,3949.21875,-33.05403330277659,141.08907248279553
B,B007_0.mat,vibration,3960.9375,-32.57756408073707,141.08907248279553
B,B007_0.mat,vibration,3972.65625,-31.98955374169418,141.08907248279553
B,B007_0.mat,vibration,3984.375,-32.2428680956708,141.08907248279553
B,B007_0.mat,vibration,3996.09375,-31.238938238814363,141.08907248279553
B,B007_0.mat,vibration,4007.8125,-26.183243625847172,141.08907248279553
B,B007_0.mat,vibration,4019.53125,-24.743265425350607,141.08907248279553
B,B007_0.mat,vibration,4031.25,-28.845457362104373,141.08907248279553
B,B007_0.mat,vibration,4042.96875,-30.325315539532177,141.08907248279553
B,B007_0.mat,vibration,4054.6875,-30.238641656656064,141.08907248279553
B,B007_0.mat,vibration,4066.40625,-27.02848470669336,141.08907248279553
B,B007_0.mat,vibration,4078.125,-26.78233029435482,141.08907248279553
B,B007_0.mat,vibration,4089.84375,-30.20242923564451,141.08907248279553
B,B007_0.mat,vibration,4101.5625,-30.32306915853276,141.08907248279553
B,B007_0.mat,vibration,4113.28125,-32.233021802127894,141.08907248279553
B,B007_0.mat,vibration,4125.0,-16.691413900955865,141.08907248279553
B,B007_0.mat,vibration,4136.71875,-8.660066507667594,141.08907248279553
B,B007_0.mat,vibration,4148.4375,-12.744061372724786,141.08907248279553
B,B007_0.mat,vibration,4160.15625,-29.755495488908906,141.08907248279553
B,B007_0.mat,vibration,4171.875,-33.228723075199355,141.08907248279553
B,B007_0.mat,vibration,4183.59375,-30.836593550346695,141.08907248279553
B,B007_0.mat,vibration,4195.3125,-29.24286661043088,141.08907248279553
B,B007_0.mat,vibration,4207.03125,-28.66149675286715,141.08907248279553
B,B007_0.mat,vibration,4218.75,-28.485954467038376,141.08907248279553
B,B007_0.mat,vibration,4230.46875,-28.297789467915194,141.08907248279553
B,B007_0.mat,vibration,4242.1875,-23.505695606786674,141.08907248279553
B,B007_0.mat,vibration,4253.90625,-13.164070381615877,141.08907248279553
B,B007_0.mat,vibration,4265.625,-14.78203383664702,141.08907248279553
B,B007_0.mat,vibration,4277.34375,-29.644403847980346,141.08907248279553
B,B007_0.mat,vibration,4289.0625,-32.383023631421345,141.08907248279553
B,B007_0.mat,vibration,4300.78125,-29.662975997834508,141.08907248279553
B,B007_0.mat,vibration,4312.5,-29.428209390693745,141.08907248279553
B,B007_0.mat,vibration,4324.21875,-30.17464633721962,141.08907248279553
B,B007_0.mat,vibration,4335.9375,-31.663656642093272,141.08907248279553
B,B007_0.mat,vibration,4347.65625,-33.19184566104655,141.08907248279553
B,B007_0.mat,vibration,4359.375,-32.85645521479345,141.08907248279553
B,B007_0.mat,vibration,4371.09375,-21.17524722964177,141.08907248279553
B,B007_0.mat,vibration,4382.8125,-20.467553974524726,141.08907248279553
B,B007_0.mat,vibration,4394.53125,-29.42143679161175,141.08907248279553
B,B007_0.mat,vibration,4406.25,-31.412904104578672,141.08907248279553
B,B007_0.mat,vibration,4417.96875,-31.89552616836076,141.08907248279553
B,B007_0.mat,vibration,4429.6875,-31.946527890453513,141.08907248279553
B,B007_0.mat,vibration,4441.40625,-32.258838890920195,141.08907248279553
B,B007_0.mat,vibration,4453.125,-30.012111044947876,141.08907248279553
B,B007_0.mat,vibration,4464.84375,-32.14026639763934,141.08907248279553
B,B007_0.mat,vibration,4476.5625,-32.25091677320198,141.08907248279553
B,B007_0.mat,vibration,4488.28125,-30.553046764771796,141.08907248279553
B,B007_0.mat,vibration,4500.0,-31.625237264937685,141.08907248279553
B,B007_0.mat,vibration,4511.71875,-29.790372932909026,141.08907248279553
B,B007_0.mat,vibration,4523.4375,-29.601849684407526,141.08907248279553
B,B007_0.mat,vibration,4535.15625,-29.770507380954395,141.08907248279553
B,B007_0.mat,vibration,4546.875,-29.75770216975144,141.08907248279553
B,B007_0.mat,vibration,4558.59375,-31.805601740215895,141.08907248279553
B,B007_0.mat,vibration,4570.3125,-33.477488468559145,141.08907248279553
B,B007_0.mat,vibration,4582.03125,-35.75671538149021,141.08907248279553
B,B007_0.mat,vibration,4593.75,-34.603070499099395,141.08907248279553
B,B007_0.mat,vibration,4605.46875,-35.74700886635736,141.08907248279553
B,B007_0.mat,vibration,4617.1875,-37.61636211116529,141.08907248279553
B,B007_0.mat,vibration,4628.90625,-40.3826569922377,141.08907248279553
B,B007_0.mat,vibration,4640.625,-40.374227637577846,141.08907248279553
B,B007_0.mat,vibration,4652.34375,-38.645070164040554,141.08907248279553
B,B007_0.mat,vibration,4664.0625,-38.046155925593126,141.08907248279553
B,B007_0.mat,vibration,4675.78125,-37.36635849159278,141.08907248279553
B,B007_0.mat,vibration,4687.5,-36.57525774579889,141.08907248279553
B,B007_0.mat,vibration,4699.21875,-38.39502004318572,141.08907248279553
B,B007_0.mat,vibration,4710.9375,-38.61438791170408,141.08907248279553
B,B007_0.mat,vibration,4722.65625,-39.14848202601972,141.08907248279553
B,B007_0.mat,vibration,4734.375,-41.520942277905846,141.08907248279553
B,B007_0.mat,vibration,4746.09375,-38.80179789529082,141.08907248279553
B,B007_0.mat,vibration,4757.8125,-34.23166105239819,141.08907248279553
B,B007_0.mat,vibration,4769.53125,-33.039957136068985,141.08907248279553
B,B007_0.mat,vibration,4781.25,-36.37165591139602,141.08907248279553
B,B007_0.mat,vibration,4792.96875,-38.944181571214344,141.08907248279553
B,B007_0.mat,vibration,4804.6875,-38.69082232436344,141.08907248279553
B,B007_0.mat,vibration,4816.40625,-35.48696942889575,141.08907248279553
B,B007_0.mat,vibration,4828.125,-36.40980556853803,141.08907248279553
B,B007_0.mat,vibration,4839.84375,-37.31144196788147,141.08907248279553
B,B007_0.mat,vibration,4851.5625,-37.37376137067812,141.08907248279553
B,B007_0.mat,vibration,4863.28125,-41.32826801635866,141.08907248279553
B,B007_0.mat,vibration,4875.0,-38.24823676464922,141.08907248279553
B,B007_0.mat,vibration,4886.71875,-39.2381073530059,141.08907248279553
B,B007_0.mat,vibration,4898.4375,-43.79231768405272,141.08907248279553
B,B007_0.mat,vibration,4910.15625,-40.98142380410157,141.08907248279553
B,B007_0.mat,vibration,4921.875,-42.724619954950626,141.08907248279553
B,B007_0.mat,vibration,4933.59375,-42.1440036728539,141.08907248279553
B,B007_0.mat,vibration,4945.3125,-40.912669361881804,141.08907248279553
B,B007_0.mat,vibration,4957.03125,-38.7609059181859,141.08907248279553
B,B007_0.mat,vibration,4968.75,-39.85762567887975,141.08907248279553
B,B007_0.mat,vibration,4980.46875,-40.76066029636258,141.08907248279553
B,B007_0.mat,vibration,4992.1875,-40.08319539731215,141.08907248279553
B,B007_0.mat,vibration,5003.90625,-40.593173655235866,141.08907248279553
B,B007_0.mat,vibration,5015.625,-40.180210162021304,141.08907248279553
B,B007_0.mat,vibration,5027.34375,-40.837851532082595,141.08907248279553
B,B007_0.mat,vibration,5039.0625,-41.373199064615555,141.08907248279553
B,B007_0.mat,vibration,5050.78125,-38.30692227967339,141.08907248279553
B,B007_0.mat,vibration,5062.5,-36.64122568202303,141.08907248279553
B,B007_0.mat,vibration,5074.21875,-36.64522687147425,141.08907248279553
B,B007_0.mat,vibration,5085.9375,-38.956262265248355,141.08907248279553
B,B007_0.mat,vibration,5097.65625,-38.45221072293356,141.08907248279553
B,B007_0.mat,vibration,5109.375,-39.64341163256553,141.08907248279553
B,B007_0.mat,vibration,5121.09375,-37.01518048562893,141.08907248279553
B,B007_0.mat,vibration,5132.8125,-34.238183364077315,141.08907248279553
B,B007_0.mat,vibration,5144.53125,-31.29963823820169,141.08907248279553
B,B007_0.mat,vibration,5156.25,-32.807766571737346,141.08907248279553
B,B007_0.mat,vibration,5167.96875,-36.657865746840905,141.08907248279553
B,B007_0.mat,vibration,5179.6875,-35.79432109546856,141.08907248279553
B,B007_0.mat,vibration,5191.40625,-35.23487587804829,141.08907248279553
B,B007_0.mat,vibration,5203.125,-33.3663111325962,141.08907248279553
B,B007_0.mat,vibration,5214.84375,-35.372108071699294,141.08907248279553
B,B007_0.mat,vibration,5226.5625,-38.18526159494859,141.08907248279553
B,B007_0.mat,vibration,5238.28125,-38.591682106357894,141.08907248279553
B,B007_0.mat,vibration,5250.0,-38.3217104991327,141.08907248279553
B,B007_0.mat,vibration,5261.71875,-34.29208772692357,141.08907248279553
B,B007_0.mat,vibration,5273.4375,-34.00657414749333,141.08907248279553
B,B007_0.mat,vibration,5285.15625,-35.91792989124639,141.08907248279553
B,B007_0.mat,vibration,5296.875,-34.319145742399975,141.08907248279553
B,B007_0.mat,vibration,5308.59375,-34.14655450910506,141.08907248279553
B,B007_0.mat,vibration,5320.3125,-36.66582077489566,141.08907248279553
B,B007_0.mat,vibration,5332.03125,-36.70441444850959,141.08907248279553
B,B007_0.mat,vibration,5343.75,-38.748664965139106,141.08907248279553
B,B007_0.mat,vibration,5355.46875,-36.52883423306317,141.08907248279553
B,B007_0.mat,vibration,5367.1875,-35.52153317334404,141.08907248279553
B,B007_0.mat,vibration,5378.90625,-37.90397857728396,141.08907248279553
B,B007_0.mat,vibration,5390.625,-37.59687644618856,141.08907248279553
B,B007_0.mat,vibration,5402.34375,-40.99032105096369,141.08907248279553
B,B007_0.mat,vibration,5414.0625,-36.64241048391003,141.08907248279553
B,B007_0.mat,vibration,5425.78125,-38.964483385119685,141.08907248279553
B,B007_0.mat,vibration,5437.5,-41.982942008821155,141.08907248279553
B,B007_0.mat,vibration,5449.21875,-39.862779092437364,141.08907248279553
B,B007_0.mat,vibration,5460.9375,-42.92642391130635,141.08907248279553
B,B007_0.mat,vibration,5472.65625,-40.993061927747625,141.08907248279553
B,B007_0.mat,vibration,5484.375,-41.829050522740864,141.08907248279553
B,B007_0.mat,vibration,5496.09375,-43.20454062848319,141.08907248279553
B,B007_0.mat,vibration,5507.8125,-42.433868204111896,141.08907248279553
B,B007_0.mat,vibration,5519.53125,-45.81385710748472,141.08907248279553
B,B007_0.mat,vibration,5531.25,-41.29345640949544,141.08907248279553
B,B007_0.mat,vibration,5542.96875,-41.38661583203783,141.08907248279553
B,B007_0.mat,vibration,5554.6875,-43.401663939025035,141.08907248279553
B,B007_0.mat,vibration,5566.40625,-38.497264775544664,141.08907248279553
B,B007_0.mat,vibration,5578.125,-41.2659248523434,141.08907248279553
B,B007_0.mat,vibration,5589.84375,-42.280306409825855,141.08907248279553
B,B007_0.mat,vibration,5601.5625,-42.008568568220035,141.08907248279553
B,B007_0.mat,vibration,5613.28125,-43.95710610463902,141.08907248279553
B,B007_0.mat,vibration,5625.0,-38.20663695727696,141.08907248279553
B,B007_0.mat,vibration,5636.71875,-41.044956358043066,141.08907248279553
B,B007_0.mat,vibration,5648.4375,-44.939536412864726,141.08907248279553
B,B007_0.mat,vibration,5660.15625,-43.120794233952566,141.08907248279553
B,B007_0.mat,vibration,5671.875,-43.41747626180778,141.08907248279553
B,B007_0.mat,vibration,5683.59375,-44.14120013242883,141.08907248279553
B,B007_0.mat,vibration,5695.3125,-43.71524698388437,141.08907248279553
B,B007_0.mat,vibration,5707.03125,-43.53798830004054,141.08907248279553
B,B007_0.mat,vibration,5718.75,-43.99631725691709,141.08907248279553
B,B007_0.mat,vibration,5730.46875,-46.491246574093424,141.08907248279553
B,B007_0.mat,vibration,5742.1875,-45.8349195218236,141.08907248279553
B,B007_0.mat,vibration,5753.90625,-44.586514763658926,141.08907248279553
B,B007_0.mat,vibration,5765.625,-42.61073621007035,141.08907248279553
B,B007_0.mat,vibration,5777.34375,-42.69534560023401,141.08907248279553
B,B007_0.mat,vibration,5789.0625,-46.49960046480886,141.08907248279553
B,B007_0.mat,vibration,5800.78125,-48.373312076740646,141.08907248279553
B,B007_0.mat,vibration,5812.5,-47.82147745952153,141.08907248279553
B,B007_0.mat,vibration,5824.21875,-48.83511494862772,141.08907248279553
B,B007_0.mat,vibration,5835.9375,-48.76777942837232,141.08907248279553
B,B007_0.mat,vibration,5847.65625,-49.411750757243254,141.08907248279553
B,B007_0.mat,vibration,5859.375,-48.656966818143374,141.08907248279553
B,B007_0.mat,vibration,5871.09375,-47.928447300728756,141.08907248279553
B,B007_0.mat,vibration,5882.8125,-46.54836856608041,141.08907248279553
B,B007_0.mat,vibration,5894.53125,-44.398326775280964,141.08907248279553
B,B007_0.mat,vibration,5906.25,-45.46968547300861,141.08907248279553
B,B007_0.mat,vibration,5917.96875,-47.489865711952966,141.08907248279553
B,B007_0.mat,vibration,5929.6875,-46.921078024960195,141.08907248279553
B,B007_0.mat,vibration,5941.40625,-44.7565979123009,141.08907248279553
B,B007_0.mat,vibration,5953.125,-46.12047378331833,141.08907248279553
B,B007_0.mat,vibration,5964.84375,-43.819190310405276,141.08907248279553
B,B007_0.mat,vibration,5976.5625,-42.43203047639494,141.08907248279553
B,B007_0.mat,vibration,5988.28125,-43.40433084691895,141.08907248279553
B,B007_0.mat,vibration,6000.0,-44.53861978916879,141.08907248279553
B,B007_0.mat,envelope,0.0,-19.656921283602205,141.08907248279553
B,B007_0.mat,envelope,1.0,-16.171377972626,141.08907248279553
B,B007_0.mat,envelope,2.0,-12.46281537383908,141.08907248279553
B,B007_0.mat,envelope,3.0,-6.0267489568793255,141.08907248279553
B,B007_0.mat,envelope,4.0,-9.067213058616602,141.08907248279553
B,B007_0.mat,envelope,5.0,-13.009370384339151,141.08907248279553
B,B007_0.mat,envelope,6.0,-8.421955576163633,141.08907248279553
B,B007_0.mat,envelope,7.0,-8.092747968898115,141.08907248279553
B,B007_0.mat,envelope,8.0,-12.260391165313447,141.08907248279553
B,B007_0.mat,envelope,9.0,-23.251625128081677,141.08907248279553
B,B007_0.mat,envelope,10.0,-20.575994828409407,141.08907248279553
B,B007_0.mat,envelope,11.0,-13.679974006266267,141.08907248279553
B,B007_0.mat,envelope,12.0,-5.652502679819031,141.08907248279553
B,B007_0.mat,envelope,13.0,-9.507233369855507,141.08907248279553
B,B007_0.mat,envelope,14.0,-11.818443595801176,141.08907248279553
B,B007_0.mat,envelope,15.0,-8.809774363755597,141.08907248279553
B,B007_0.mat,envelope,16.0,-11.488926857546124,141.08907248279553
B,B007_0.mat,envelope,17.0,-6.960812379737849,141.08907248279553
B,B007_0.mat,envelope,18.0,-4.250240709462947,141.08907248279553
B,B007_0.mat,envelope,19.0,-10.65316754730004,141.08907248279553
B,B007_0.mat,envelope,20.0,-6.900663378297591,141.08907248279553
B,B007_0.mat,envelope,21.0,-5.979303069352161,141.08907248279553
B,B007_0.mat,envelope,22.0,-11.799126942025534,141.08907248279553
B,B007_0.mat,envelope,23.0,-8.652485361265757,141.08907248279553
B,B007_0.mat,envelope,24.0,-4.378209947624551,141.08907248279553
B,B007_0.mat,envelope,25.0,-10.90697319230944,141.08907248279553
B,B007_0.mat,envelope,26.0,-17.5415090235909,141.08907248279553
B,B007_0.mat,envelope,27.0,-8.007070766626226,141.08907248279553
B,B007_0.mat,envelope,28.0,-13.698397899479648,141.08907248279553
B,B007_0.mat,envelope,29.0,-23.996993189456607,141.08907248279553
B,B007_0.mat,envelope,30.0,-9.293807622216569,141.08907248279553
B,B007_0.mat,envelope,31.0,-11.415211389959495,141.08907248279553
B,B007_0.mat,envelope,32.0,-10.55312434096819,141.08907248279553
B,B007_0.mat,envelope,33.0,-9.016284628679475,141.08907248279553
B,B007_0.mat,envelope,34.0,-12.555940506516187,141.08907248279553
B,B007_0.mat,envelope,35.0,-10.944027466895925,141.08907248279553
B,B007_0.mat,envelope,36.0,-13.072294875564134,141.08907248279553
B,B007_0.mat,envelope,37.0,-20.262665060844366,141.08907248279553
B,B007_0.mat,envelope,38.0,-9.723453472560585,141.08907248279553
B,B007_0.mat,envelope,39.0,-11.293144290785248,141.08907248279553
B,B007_0.mat,envelope,40.0,-14.457448637658782,141.08907248279553
B,B007_0.mat,envelope,41.0,-9.449649293386326,141.08907248279553
B,B007_0.mat,envelope,42.0,-4.3396458082571705,141.08907248279553
B,B007_0.mat,envelope,43.0,-9.071832205770045,141.08907248279553
B,B007_0.mat,envelope,44.0,-9.828941678762247,141.08907248279553
B,B007_0.mat,envelope,45.0,-7.306023181182454,141.08907248279553
B,B007_0.mat,envelope,46.0,-12.026490898085147,141.08907248279553
B,B007_0.mat,envelope,47.0,-3.551659781241805,141.08907248279553
B,B007_0.mat,envelope,48.0,-2.2806166197490656,141.08907248279553
B,B007_0.mat,envelope,49.0,-12.235063461360005,141.08907248279553
B,B007_0.mat,envelope,50.0,-12.981482003154039,141.08907248279553
B,B007_0.mat,envelope,51.0,-12.21424203704045,141.08907248279553
B,B007_0.mat,envelope,52.0,-15.547147936506091,141.08907248279553
B,B007_0.mat,envelope,53.0,-6.655314922655757,141.08907248279553
B,B007_0.mat,envelope,54.0,-3.6998551504002823,141.08907248279553
B,B007_0.mat,envelope,55.0,-10.241220904108001,141.08907248279553
B,B007_0.mat,envelope,56.0,-16.771089958774944,141.08907248279553
B,B007_0.mat,envelope,57.0,-10.930225415231451,141.08907248279553
B,B007_0.mat,envelope,58.0,-15.31806068819546,141.08907248279553
B,B007_0.mat,envelope,59.0,-6.186195678409813,141.08907248279553
B,B007_0.mat,envelope,60.0,-3.301899794555263,141.08907248279553
B,B007_0.mat,envelope,61.0,-7.014024821555994,141.08907248279553
B,B007_0.mat,envelope,62.0,-16.123907951868578,141.08907248279553
B,B007_0.mat,envelope,63.0,-17.406007970040935,141.08907248279553
